,bank,ltv,amount,rate,zip,city
6455,Chicago,0.95,289750,0.045,31798,Wray
6456,Chicago,0.95,289750,0.045,31774,Ocilla
6457,Chicago,0.73,363900,0.0463,31798,Wray
6458,Chicago,0.73,363900,0.0463,31774,Ocilla
6459,Chicago,0.8,164000,0.0475,31798,Wray
6460,Chicago,0.8,164000,0.0475,31774,Ocilla
6461,Chicago,0.75,175000,0.0488,31798,Wray
6462,Chicago,0.75,175000,0.0488,31774,Ocilla
6463,Chicago,0.8,270000,0.0463,31798,Wray
6464,Chicago,0.8,270000,0.0463,31774,Ocilla
6465,Chicago,0.44,190975,0.0463,31798,Wray
6466,Chicago,0.44,190975,0.0463,31774,Ocilla
6467,Chicago,0.8,328000,0.045,31798,Wray
6468,Chicago,0.8,328000,0.045,31774,Ocilla
6469,Dallas,0.8,217600,0.0488,31798,Wray
6470,Dallas,0.8,217600,0.0488,31774,Ocilla
6471,Chicago,0.56,123500,0.045,31798,Wray
6472,Chicago,0.56,123500,0.045,31774,Ocilla
6473,Chicago,0.63,135500,0.0463,31798,Wray
6474,Chicago,0.63,135500,0.0463,31774,Ocilla
6475,Chicago,0.72,200000,0.0463,31798,Wray
6476,Chicago,0.72,200000,0.0463,31774,Ocilla
6477,Dallas,0.95,322905,0.0475,31798,Wray
6478,Dallas,0.95,322905,0.0475,31774,Ocilla
6479,Chicago,0.8,228000,0.0463,31798,Wray
6480,Chicago,0.8,228000,0.0463,31774,Ocilla
6481,Dallas,0.78,290000,0.0425,31798,Wray
6482,Dallas,0.78,290000,0.0425,31774,Ocilla
6483,Chicago,0.65,110000,0.0413,31798,Wray
6484,Chicago,0.65,110000,0.0413,31774,Ocilla
6485,Chicago,1.03,173655,0.0463,31798,Wray
6486,Chicago,1.03,173655,0.0463,31774,Ocilla
6487,Chicago,0.52,145000,0.04,31798,Wray
6488,Chicago,0.52,145000,0.04,31774,Ocilla
6489,Chicago,0.72,315000,0.0463,31798,Wray
6490,Chicago,0.72,315000,0.0463,31774,Ocilla
6491,Chicago,0.82,261000,0.0463,31798,Wray
6492,Chicago,0.82,261000,0.0463,31774,Ocilla
6493,Chicago,0.95,293098,0.0438,31798,Wray
6494,Chicago,0.95,293098,0.0438,31774,Ocilla
6495,Chicago,0.8,136800,0.0513,31798,Wray
6496,Chicago,0.8,136800,0.0513,31774,Ocilla
6497,Chicago,0.8,359000,0.05,31798,Wray
6498,Chicago,0.8,359000,0.05,31774,Ocilla
6499,Dallas,0.9,193500,0.05,31798,Wray
6500,Dallas,0.9,193500,0.05,31774,Ocilla
6501,Chicago,0.8,147200,0.0375,31798,Wray
6502,Chicago,0.8,147200,0.0375,31774,Ocilla
6503,Chicago,0.64,334000,0.0463,31798,Wray
6504,Chicago,0.64,334000,0.0463,31774,Ocilla
6505,Chicago,0.83,234500,0.045,31798,Wray
6506,Chicago,0.83,234500,0.045,31774,Ocilla
6507,Chicago,0.8,210400,0.0488,31798,Wray
6508,Chicago,0.8,210400,0.0488,31774,Ocilla
6509,Dallas,0.95,342000,0.045,31798,Wray
6510,Dallas,0.95,342000,0.045,31774,Ocilla
6511,Chicago,0.39,119000,0.045,31798,Wray
6512,Chicago,0.39,119000,0.045,31774,Ocilla
6513,Cincinnati,0.8,288000,0.0475,30828,Warrenton
6514,Cincinnati,0.8,288000,0.0475,30807,Camak
6515,Cincinnati,0.8,288000,0.0475,30821,Norwood
6516,Cincinnati,0.8,288000,0.0475,31045,Jewell
6517,Topeka,0.8,155360,0.0413,31546,Jesup
6518,Topeka,0.8,155360,0.0413,31560,Screven
6519,Topeka,0.8,155360,0.0413,31555,Odum
6520,Topeka,0.8,155360,0.0413,31545,Jesup
6521,Dallas,0.9,232042,0.0488,30720,Dalton
6522,Dallas,0.9,232042,0.0488,30710,Cohutta
6523,Dallas,0.9,232042,0.0488,30756,Varnell
6524,Dallas,0.9,232042,0.0488,30721,Dalton
6525,Dallas,0.9,232042,0.0488,30740,Rocky Face
6526,Dallas,0.9,232042,0.0488,30755,Tunnel Hill
6527,Indianapolis,0.8,316000,0.0475,30720,Dalton
6528,Indianapolis,0.8,316000,0.0475,30710,Cohutta
6529,Indianapolis,0.8,316000,0.0475,30756,Varnell
6530,Indianapolis,0.8,316000,0.0475,30721,Dalton
6531,Indianapolis,0.8,316000,0.0475,30740,Rocky Face
6532,Indianapolis,0.8,316000,0.0475,30755,Tunnel Hill
6533,Chicago,0.8,200000,0.0463,30673,Washington
6534,Chicago,0.8,200000,0.0463,30660,Rayle
6535,Chicago,0.8,200000,0.0463,30668,Tignall
6536,Chicago,0.64,200000,0.0488,30673,Washington
6537,Chicago,0.64,200000,0.0488,30660,Rayle
6538,Chicago,0.64,200000,0.0488,30668,Tignall
6539,Chicago,0.14,33000,0.045,30673,Washington
6540,Chicago,0.14,33000,0.045,30660,Rayle
6541,Chicago,0.14,33000,0.045,30668,Tignall
6542,Chicago,0.72,200000,0.045,30673,Washington
6543,Chicago,0.72,200000,0.045,30660,Rayle
6544,Chicago,0.72,200000,0.045,30668,Tignall
6545,Chicago,0.8,304000,0.0463,30673,Washington
6546,Chicago,0.8,304000,0.0463,30660,Rayle
6547,Chicago,0.8,304000,0.0463,30668,Tignall
6548,Chicago,0.95,213000,0.045,30673,Washington
6549,Chicago,0.95,213000,0.045,30660,Rayle
6550,Chicago,0.95,213000,0.045,30668,Tignall
6551,Chicago,0.3,76139,0.04,30673,Washington
6552,Chicago,0.3,76139,0.04,30660,Rayle
6553,Chicago,0.3,76139,0.04,30668,Tignall
6554,Chicago,0.8,192000,0.05,30673,Washington
6555,Chicago,0.8,192000,0.05,30660,Rayle
6556,Chicago,0.8,192000,0.05,30668,Tignall
6557,Chicago,1.02,133333,0.0475,30673,Washington
6558,Chicago,1.02,133333,0.0475,30660,Rayle
6559,Chicago,1.02,133333,0.0475,30668,Tignall
6560,Chicago,0.8,336000,0.0463,30673,Washington
6561,Chicago,0.8,336000,0.0463,30660,Rayle
6562,Chicago,0.8,336000,0.0463,30668,Tignall
6563,Chicago,0.64,140000,0.0438,30673,Washington
6564,Chicago,0.64,140000,0.0438,30660,Rayle
6565,Chicago,0.64,140000,0.0438,30668,Tignall
6566,Chicago,0.99,233197,0.045,30673,Washington
6567,Chicago,0.99,233197,0.045,30660,Rayle
6568,Chicago,0.99,233197,0.045,30668,Tignall
6569,Chicago,0.8,212000,0.0463,30673,Washington
6570,Chicago,0.8,212000,0.0463,30660,Rayle
6571,Chicago,0.8,212000,0.0463,30668,Tignall
6572,Chicago,0.8,316000,0.0413,30673,Washington
6573,Chicago,0.8,316000,0.0413,30660,Rayle
6574,Chicago,0.8,316000,0.0413,30668,Tignall
6575,Chicago,0.38,94000,0.0425,30673,Washington
6576,Chicago,0.38,94000,0.0425,30660,Rayle
6577,Chicago,0.38,94000,0.0425,30668,Tignall
6578,Chicago,0.73,230000,0.0488,30673,Washington
6579,Chicago,0.73,230000,0.0488,30660,Rayle
6580,Chicago,0.73,230000,0.0488,30668,Tignall
6581,Chicago,0.8,176000,0.0463,30673,Washington
6582,Chicago,0.8,176000,0.0463,30660,Rayle
6583,Chicago,0.8,176000,0.0463,30668,Tignall
6584,Des Moines,0.8,214400,0.0463,30673,Washington
6585,Des Moines,0.8,214400,0.0463,30660,Rayle
6586,Des Moines,0.8,214400,0.0463,30668,Tignall
6587,Chicago,0.38,146000,0.0363,30673,Washington
6588,Chicago,0.38,146000,0.0363,30660,Rayle
6589,Chicago,0.38,146000,0.0363,30668,Tignall
6590,Chicago,0.76,188500,0.0463,30673,Washington
6591,Chicago,0.76,188500,0.0463,30660,Rayle
6592,Chicago,0.76,188500,0.0463,30668,Tignall
6593,Chicago,0.8,222000,0.0488,30673,Washington
6594,Chicago,0.8,222000,0.0488,30660,Rayle
6595,Chicago,0.8,222000,0.0488,30668,Tignall
6596,Chicago,0.8,160000,0.0425,30673,Washington
6597,Chicago,0.8,160000,0.0425,30660,Rayle
6598,Chicago,0.8,160000,0.0425,30668,Tignall
6599,Chicago,0.8,96000,0.0463,30673,Washington
6600,Chicago,0.8,96000,0.0463,30660,Rayle
6601,Chicago,0.8,96000,0.0463,30668,Tignall
6602,Chicago,0.8,226400,0.0463,30673,Washington
6603,Chicago,0.8,226400,0.0463,30660,Rayle
6604,Chicago,0.8,226400,0.0463,30668,Tignall
6605,Chicago,0.8,142400,0.0463,30673,Washington
6606,Chicago,0.8,142400,0.0463,30660,Rayle
6607,Chicago,0.8,142400,0.0463,30668,Tignall
6608,Chicago,0.74,225000,0.045,30673,Washington
6609,Chicago,0.74,225000,0.045,30660,Rayle
6610,Chicago,0.74,225000,0.045,30668,Tignall
6611,Chicago,0.68,453000,0.0438,30673,Washington
6612,Chicago,0.68,453000,0.0438,30660,Rayle
6613,Chicago,0.68,453000,0.0438,30668,Tignall
6614,Chicago,0.8,256000,0.045,30673,Washington
6615,Chicago,0.8,256000,0.045,30660,Rayle
6616,Chicago,0.8,256000,0.045,30668,Tignall
6617,Chicago,0.73,275000,0.0425,30673,Washington
6618,Chicago,0.73,275000,0.0425,30660,Rayle
6619,Chicago,0.73,275000,0.0425,30668,Tignall
6620,Chicago,0.8,132800,0.0463,30673,Washington
6621,Chicago,0.8,132800,0.0463,30660,Rayle
6622,Chicago,0.8,132800,0.0463,30668,Tignall
6623,Chicago,0.74,390000,0.0463,30673,Washington
6624,Chicago,0.74,390000,0.0463,30660,Rayle
6625,Chicago,0.74,390000,0.0463,30668,Tignall
6626,Chicago,0.8,163200,0.045,30673,Washington
6627,Chicago,0.8,163200,0.045,30660,Rayle
6628,Chicago,0.8,163200,0.045,30668,Tignall
6629,Chicago,0.99,169767,0.0375,30673,Washington
6630,Chicago,0.99,169767,0.0375,30660,Rayle
6631,Chicago,0.99,169767,0.0375,30668,Tignall
6632,Chicago,0.24,40000,0.0425,30673,Washington
6633,Chicago,0.24,40000,0.0425,30660,Rayle
6634,Chicago,0.24,40000,0.0425,30668,Tignall
6635,Chicago,0.78,85000,0.0438,30673,Washington
6636,Chicago,0.78,85000,0.0438,30660,Rayle
6637,Chicago,0.78,85000,0.0438,30668,Tignall
6638,Chicago,0.44,76000,0.0438,30673,Washington
6639,Chicago,0.44,76000,0.0438,30660,Rayle
6640,Chicago,0.44,76000,0.0438,30668,Tignall
6641,Chicago,1.01,124606,0.0463,30673,Washington
6642,Chicago,1.01,124606,0.0463,30660,Rayle
6643,Chicago,1.01,124606,0.0463,30668,Tignall
6644,Chicago,0.8,188000,0.045,30673,Washington
6645,Chicago,0.8,188000,0.045,30660,Rayle
6646,Chicago,0.8,188000,0.045,30668,Tignall
6647,Chicago,0.34,60000,0.0475,30673,Washington
6648,Chicago,0.34,60000,0.0475,30660,Rayle
6649,Chicago,0.34,60000,0.0475,30668,Tignall
6650,Chicago,0.95,100000,0.0413,30673,Washington
6651,Chicago,0.95,100000,0.0413,30660,Rayle
6652,Chicago,0.95,100000,0.0413,30668,Tignall
6653,Chicago,0.68,167000,0.0463,30673,Washington
6654,Chicago,0.68,167000,0.0463,30660,Rayle
6655,Chicago,0.68,167000,0.0463,30668,Tignall
6656,Chicago,0.61,240000,0.0463,30673,Washington
6657,Chicago,0.61,240000,0.0463,30660,Rayle
6658,Chicago,0.61,240000,0.0463,30668,Tignall
6659,Chicago,0.99,191468,0.0463,30673,Washington
6660,Chicago,0.99,191468,0.0463,30660,Rayle
6661,Chicago,0.99,191468,0.0463,30668,Tignall
6662,Chicago,0.95,204250,0.0475,30673,Washington
6663,Chicago,0.95,204250,0.0475,30660,Rayle
6664,Chicago,0.95,204250,0.0475,30668,Tignall
6665,Chicago,0.44,110000,0.0475,30673,Washington
6666,Chicago,0.44,110000,0.0475,30660,Rayle
6667,Chicago,0.44,110000,0.0475,30668,Tignall
6668,Chicago,0.99,179096,0.0375,30673,Washington
6669,Chicago,0.99,179096,0.0375,30660,Rayle
6670,Chicago,0.99,179096,0.0375,30668,Tignall
6671,Chicago,0.8,225000,0.0475,30673,Washington
6672,Chicago,0.8,225000,0.0475,30660,Rayle
6673,Chicago,0.8,225000,0.0475,30668,Tignall
6674,Chicago,0.66,115000,0.045,30673,Washington
6675,Chicago,0.66,115000,0.045,30660,Rayle
6676,Chicago,0.66,115000,0.045,30668,Tignall
6677,Chicago,0.8,396000,0.0463,30673,Washington
6678,Chicago,0.8,396000,0.0463,30660,Rayle
6679,Chicago,0.8,396000,0.0463,30668,Tignall
6680,Chicago,0.8,152000,0.0475,30673,Washington
6681,Chicago,0.8,152000,0.0475,30660,Rayle
6682,Chicago,0.8,152000,0.0475,30668,Tignall
6683,Chicago,0.65,200000,0.05,30673,Washington
6684,Chicago,0.65,200000,0.05,30660,Rayle
6685,Chicago,0.65,200000,0.05,30668,Tignall
6686,Chicago,0.68,169000,0.0425,30673,Washington
6687,Chicago,0.68,169000,0.0425,30660,Rayle
6688,Chicago,0.68,169000,0.0425,30668,Tignall
6689,Chicago,0.57,300000,0.0463,30673,Washington
6690,Chicago,0.57,300000,0.0463,30660,Rayle
6691,Chicago,0.57,300000,0.0463,30668,Tignall
6692,Chicago,0.8,124000,0.05,30673,Washington
6693,Chicago,0.8,124000,0.05,30660,Rayle
6694,Chicago,0.8,124000,0.05,30668,Tignall
6695,Chicago,0.78,149000,0.0563,30673,Washington
6696,Chicago,0.78,149000,0.0563,30660,Rayle
6697,Chicago,0.78,149000,0.0563,30668,Tignall
6698,Chicago,0.73,80000,0.045,30673,Washington
6699,Chicago,0.73,80000,0.045,30660,Rayle
6700,Chicago,0.73,80000,0.045,30668,Tignall
6701,Chicago,0.53,95000,0.0463,30673,Washington
6702,Chicago,0.53,95000,0.0463,30660,Rayle
6703,Chicago,0.53,95000,0.0463,30668,Tignall
6704,Chicago,0.9,154800,0.0503,30673,Washington
6705,Chicago,0.9,154800,0.0503,30660,Rayle
6706,Chicago,0.9,154800,0.0503,30668,Tignall
6707,Chicago,0.8,139000,0.0463,30673,Washington
6708,Chicago,0.8,139000,0.0463,30660,Rayle
6709,Chicago,0.8,139000,0.0463,30668,Tignall
6710,Chicago,0.99,188030,0.05,30673,Washington
6711,Chicago,0.99,188030,0.05,30660,Rayle
6712,Chicago,0.99,188030,0.05,30668,Tignall
6713,Chicago,0.8,172000,0.0463,30673,Washington
6714,Chicago,0.8,172000,0.0463,30660,Rayle
6715,Chicago,0.8,172000,0.0463,30668,Tignall
6716,Chicago,0.37,150000,0.0488,30673,Washington
6717,Chicago,0.37,150000,0.0488,30660,Rayle
6718,Chicago,0.37,150000,0.0488,30668,Tignall
6719,Chicago,0.8,152000,0.0475,30673,Washington
6720,Chicago,0.8,152000,0.0475,30660,Rayle
6721,Chicago,0.8,152000,0.0475,30668,Tignall
6722,Chicago,0.7,125000,0.0488,30673,Washington
6723,Chicago,0.7,125000,0.0488,30660,Rayle
6724,Chicago,0.7,125000,0.0488,30668,Tignall
6725,Topeka,0.76,453100,0.0488,31090,Toomsboro
6726,Topeka,0.76,453100,0.0488,31003,Allentown
6727,Topeka,0.76,453100,0.0488,31042,Irwinton
6728,Topeka,0.76,453100,0.0488,31054,Mc Intyre
6729,Topeka,0.8,124000,0.0463,31090,Toomsboro
6730,Topeka,0.8,124000,0.0463,31003,Allentown
6731,Topeka,0.8,124000,0.0463,31042,Irwinton
6732,Topeka,0.8,124000,0.0463,31054,Mc Intyre
6733,Topeka,0.9,103410,0.0488,31090,Toomsboro
6734,Topeka,0.9,103410,0.0488,31003,Allentown
6735,Topeka,0.9,103410,0.0488,31042,Irwinton
6736,Topeka,0.9,103410,0.0488,31054,Mc Intyre
6737,Topeka,0.82,100000,0.0463,31090,Toomsboro
6738,Topeka,0.82,100000,0.0463,31003,Allentown
6739,Topeka,0.82,100000,0.0463,31042,Irwinton
6740,Topeka,0.82,100000,0.0463,31054,Mc Intyre
6741,Topeka,0.9,180000,0.0488,31090,Toomsboro
6742,Topeka,0.9,180000,0.0488,31003,Allentown
6743,Topeka,0.9,180000,0.0488,31042,Irwinton
6744,Topeka,0.9,180000,0.0488,31054,Mc Intyre
