zip,year,bank,tractrat,income,bocreditscore,ltv,amount,rate,zipcode,city,state,metro,countyname,avghomevalue2016,avghomevalue2018
40771,2018,Cincinnati,1.1028,101408,5,0.95,261250,0.04,40771,Rockholds,KY,London,Whitley County,51764,58606
40923,2018,Cincinnati,1.3549,97102,5,0.72,232000,0.0463,40923,Bimble,KY,London,Knox County,64397,71144
40921,2018,Cincinnati,1.3549,97102,5,0.72,232000,0.0463,40921,Barbourville,KY,London,Knox County,47335,54641
40915,2018,Cincinnati,1.3549,97102,5,0.72,232000,0.0463,40915,Bimble,KY,London,Knox County,73812,82456
40906,2018,Cincinnati,1.3549,97102,5,0.72,232000,0.0463,40906,Barbourville,KY,London,Knox County,67557,74312
40903,2018,Cincinnati,1.3549,97102,5,0.72,232000,0.0463,40903,Barbourville,KY,London,Knox County,46465,55293
40982,2018,Cincinnati,1.3549,97102,5,0.72,232000,0.0463,40982,Scalf,KY,London,Knox County,18574,23007
40734,2018,Cincinnati,1.3549,97102,5,0.72,232000,0.0463,40734,Gray,KY,London,Knox County,54442,65118
40946,2018,Cincinnati,1.3549,97102,5,0.72,232000,0.0463,40946,Bimble,KY,London,Knox County,53708,60308
40943,2018,Cincinnati,1.3549,97102,5,0.72,232000,0.0463,40943,Gray,KY,London,Knox County,66279,74508
40935,2018,Cincinnati,1.3549,97102,5,0.72,232000,0.0463,40935,Bimble,KY,London,Knox County,34648,41852
40953,2018,Cincinnati,1.3549,97102,5,0.72,232000,0.0463,40953,Bimble,KY,London,Knox County,57782,64269
40949,2018,Cincinnati,1.3549,97102,5,0.72,232000,0.0463,40949,Barbourville,KY,London,Knox County,68837,76272
40997,2018,Cincinnati,1.3549,97102,5,0.72,232000,0.0463,40997,Bimble,KY,London,Knox County,16469,24313
40771,2018,Cincinnati,1.3549,97102,5,0.72,232000,0.0463,40771,Rockholds,KY,London,Whitley County,51764,58606
40923,2018,San Francisco,1.3052,120000,5,0.75,318750,0.0388,40923,Bimble,KY,London,Knox County,64397,71144
40921,2018,San Francisco,1.3052,120000,5,0.75,318750,0.0388,40921,Barbourville,KY,London,Knox County,47335,54641
40915,2018,San Francisco,1.3052,120000,5,0.75,318750,0.0388,40915,Bimble,KY,London,Knox County,73812,82456
40906,2018,San Francisco,1.3052,120000,5,0.75,318750,0.0388,40906,Barbourville,KY,London,Knox County,67557,74312
40903,2018,San Francisco,1.3052,120000,5,0.75,318750,0.0388,40903,Barbourville,KY,London,Knox County,46465,55293
40982,2018,San Francisco,1.3052,120000,5,0.75,318750,0.0388,40982,Scalf,KY,London,Knox County,18574,23007
40734,2018,San Francisco,1.3052,120000,5,0.75,318750,0.0388,40734,Gray,KY,London,Knox County,54442,65118
40946,2018,San Francisco,1.3052,120000,5,0.75,318750,0.0388,40946,Bimble,KY,London,Knox County,53708,60308
40943,2018,San Francisco,1.3052,120000,5,0.75,318750,0.0388,40943,Gray,KY,London,Knox County,66279,74508
40935,2018,San Francisco,1.3052,120000,5,0.75,318750,0.0388,40935,Bimble,KY,London,Knox County,34648,41852
40953,2018,San Francisco,1.3052,120000,5,0.75,318750,0.0388,40953,Bimble,KY,London,Knox County,57782,64269
40949,2018,San Francisco,1.3052,120000,5,0.75,318750,0.0388,40949,Barbourville,KY,London,Knox County,68837,76272
40997,2018,San Francisco,1.3052,120000,5,0.75,318750,0.0388,40997,Bimble,KY,London,Knox County,16469,24313
40771,2018,San Francisco,1.3052,120000,5,0.75,318750,0.0388,40771,Rockholds,KY,London,Whitley County,51764,58606
40923,2016,Indianapolis,1.28,107583,5,0.75,300000,0.0375,40923,Bimble,KY,London,Knox County,64397,71144
40921,2016,Indianapolis,1.28,107583,5,0.75,300000,0.0375,40921,Barbourville,KY,London,Knox County,47335,54641
40915,2016,Indianapolis,1.28,107583,5,0.75,300000,0.0375,40915,Bimble,KY,London,Knox County,73812,82456
40906,2016,Indianapolis,1.28,107583,5,0.75,300000,0.0375,40906,Barbourville,KY,London,Knox County,67557,74312
40903,2016,Indianapolis,1.28,107583,5,0.75,300000,0.0375,40903,Barbourville,KY,London,Knox County,46465,55293
40982,2016,Indianapolis,1.28,107583,5,0.75,300000,0.0375,40982,Scalf,KY,London,Knox County,18574,23007
40734,2016,Indianapolis,1.28,107583,5,0.75,300000,0.0375,40734,Gray,KY,London,Knox County,54442,65118
40946,2016,Indianapolis,1.28,107583,5,0.75,300000,0.0375,40946,Bimble,KY,London,Knox County,53708,60308
40943,2016,Indianapolis,1.28,107583,5,0.75,300000,0.0375,40943,Gray,KY,London,Knox County,66279,74508
40935,2016,Indianapolis,1.28,107583,5,0.75,300000,0.0375,40935,Bimble,KY,London,Knox County,34648,41852
40953,2016,Indianapolis,1.28,107583,5,0.75,300000,0.0375,40953,Bimble,KY,London,Knox County,57782,64269
40949,2016,Indianapolis,1.28,107583,5,0.75,300000,0.0375,40949,Barbourville,KY,London,Knox County,68837,76272
40997,2016,Indianapolis,1.28,107583,5,0.75,300000,0.0375,40997,Bimble,KY,London,Knox County,16469,24313
40771,2016,Indianapolis,1.28,107583,5,0.75,300000,0.0375,40771,Rockholds,KY,London,Whitley County,51764,58606
40923,2016,Indianapolis,1.06,65075,4,0.93,180000,0.0325,40923,Bimble,KY,London,Knox County,64397,71144
40921,2016,Indianapolis,1.06,65075,4,0.93,180000,0.0325,40921,Barbourville,KY,London,Knox County,47335,54641
40915,2016,Indianapolis,1.06,65075,4,0.93,180000,0.0325,40915,Bimble,KY,London,Knox County,73812,82456
40906,2016,Indianapolis,1.06,65075,4,0.93,180000,0.0325,40906,Barbourville,KY,London,Knox County,67557,74312
40903,2016,Indianapolis,1.06,65075,4,0.93,180000,0.0325,40903,Barbourville,KY,London,Knox County,46465,55293
40982,2016,Indianapolis,1.06,65075,4,0.93,180000,0.0325,40982,Scalf,KY,London,Knox County,18574,23007
40734,2016,Indianapolis,1.06,65075,4,0.93,180000,0.0325,40734,Gray,KY,London,Knox County,54442,65118
40946,2016,Indianapolis,1.06,65075,4,0.93,180000,0.0325,40946,Bimble,KY,London,Knox County,53708,60308
40943,2016,Indianapolis,1.06,65075,4,0.93,180000,0.0325,40943,Gray,KY,London,Knox County,66279,74508
40935,2016,Indianapolis,1.06,65075,4,0.93,180000,0.0325,40935,Bimble,KY,London,Knox County,34648,41852
40953,2016,Indianapolis,1.06,65075,4,0.93,180000,0.0325,40953,Bimble,KY,London,Knox County,57782,64269
40949,2016,Indianapolis,1.06,65075,4,0.93,180000,0.0325,40949,Barbourville,KY,London,Knox County,68837,76272
40997,2016,Indianapolis,1.06,65075,4,0.93,180000,0.0325,40997,Bimble,KY,London,Knox County,16469,24313
40771,2016,Indianapolis,1.06,65075,4,0.93,180000,0.0325,40771,Rockholds,KY,London,Whitley County,51764,58606
40923,2018,Cincinnati,1.5096,30655,4,0.8,88000,0.0525,40923,Bimble,KY,London,Knox County,64397,71144
40921,2018,Cincinnati,1.5096,30655,4,0.8,88000,0.0525,40921,Barbourville,KY,London,Knox County,47335,54641
40915,2018,Cincinnati,1.5096,30655,4,0.8,88000,0.0525,40915,Bimble,KY,London,Knox County,73812,82456
40906,2018,Cincinnati,1.5096,30655,4,0.8,88000,0.0525,40906,Barbourville,KY,London,Knox County,67557,74312
40903,2018,Cincinnati,1.5096,30655,4,0.8,88000,0.0525,40903,Barbourville,KY,London,Knox County,46465,55293
40982,2018,Cincinnati,1.5096,30655,4,0.8,88000,0.0525,40982,Scalf,KY,London,Knox County,18574,23007
40734,2018,Cincinnati,1.5096,30655,4,0.8,88000,0.0525,40734,Gray,KY,London,Knox County,54442,65118
40946,2018,Cincinnati,1.5096,30655,4,0.8,88000,0.0525,40946,Bimble,KY,London,Knox County,53708,60308
40943,2018,Cincinnati,1.5096,30655,4,0.8,88000,0.0525,40943,Gray,KY,London,Knox County,66279,74508
40935,2018,Cincinnati,1.5096,30655,4,0.8,88000,0.0525,40935,Bimble,KY,London,Knox County,34648,41852
40953,2018,Cincinnati,1.5096,30655,4,0.8,88000,0.0525,40953,Bimble,KY,London,Knox County,57782,64269
40949,2018,Cincinnati,1.5096,30655,4,0.8,88000,0.0525,40949,Barbourville,KY,London,Knox County,68837,76272
40997,2018,Cincinnati,1.5096,30655,4,0.8,88000,0.0525,40997,Bimble,KY,London,Knox County,16469,24313
40771,2018,Cincinnati,1.5096,30655,4,0.8,88000,0.0525,40771,Rockholds,KY,London,Whitley County,51764,58606
40923,2018,Des Moines,1.5905,150012,5,0.8,400000,0.045,40923,Bimble,KY,London,Knox County,64397,71144
40921,2018,Des Moines,1.5905,150012,5,0.8,400000,0.045,40921,Barbourville,KY,London,Knox County,47335,54641
40915,2018,Des Moines,1.5905,150012,5,0.8,400000,0.045,40915,Bimble,KY,London,Knox County,73812,82456
40906,2018,Des Moines,1.5905,150012,5,0.8,400000,0.045,40906,Barbourville,KY,London,Knox County,67557,74312
40903,2018,Des Moines,1.5905,150012,5,0.8,400000,0.045,40903,Barbourville,KY,London,Knox County,46465,55293
40982,2018,Des Moines,1.5905,150012,5,0.8,400000,0.045,40982,Scalf,KY,London,Knox County,18574,23007
40734,2018,Des Moines,1.5905,150012,5,0.8,400000,0.045,40734,Gray,KY,London,Knox County,54442,65118
40946,2018,Des Moines,1.5905,150012,5,0.8,400000,0.045,40946,Bimble,KY,London,Knox County,53708,60308
40943,2018,Des Moines,1.5905,150012,5,0.8,400000,0.045,40943,Gray,KY,London,Knox County,66279,74508
40935,2018,Des Moines,1.5905,150012,5,0.8,400000,0.045,40935,Bimble,KY,London,Knox County,34648,41852
40953,2018,Des Moines,1.5905,150012,5,0.8,400000,0.045,40953,Bimble,KY,London,Knox County,57782,64269
40949,2018,Des Moines,1.5905,150012,5,0.8,400000,0.045,40949,Barbourville,KY,London,Knox County,68837,76272
40997,2018,Des Moines,1.5905,150012,5,0.8,400000,0.045,40997,Bimble,KY,London,Knox County,16469,24313
40771,2018,Des Moines,1.5905,150012,5,0.8,400000,0.045,40771,Rockholds,KY,London,Whitley County,51764,58606
40923,2018,Cincinnati,1.1028,73500,4,0.8,214400,0.05,40923,Bimble,KY,London,Knox County,64397,71144
40921,2018,Cincinnati,1.1028,73500,4,0.8,214400,0.05,40921,Barbourville,KY,London,Knox County,47335,54641
40915,2018,Cincinnati,1.1028,73500,4,0.8,214400,0.05,40915,Bimble,KY,London,Knox County,73812,82456
40906,2018,Cincinnati,1.1028,73500,4,0.8,214400,0.05,40906,Barbourville,KY,London,Knox County,67557,74312
40903,2018,Cincinnati,1.1028,73500,4,0.8,214400,0.05,40903,Barbourville,KY,London,Knox County,46465,55293
40982,2018,Cincinnati,1.1028,73500,4,0.8,214400,0.05,40982,Scalf,KY,London,Knox County,18574,23007
40734,2018,Cincinnati,1.1028,73500,4,0.8,214400,0.05,40734,Gray,KY,London,Knox County,54442,65118
40946,2018,Cincinnati,1.1028,73500,4,0.8,214400,0.05,40946,Bimble,KY,London,Knox County,53708,60308
40943,2018,Cincinnati,1.1028,73500,4,0.8,214400,0.05,40943,Gray,KY,London,Knox County,66279,74508
40935,2018,Cincinnati,1.1028,73500,4,0.8,214400,0.05,40935,Bimble,KY,London,Knox County,34648,41852
40953,2018,Cincinnati,1.1028,73500,4,0.8,214400,0.05,40953,Bimble,KY,London,Knox County,57782,64269
40949,2018,Cincinnati,1.1028,73500,4,0.8,214400,0.05,40949,Barbourville,KY,London,Knox County,68837,76272
40997,2018,Cincinnati,1.1028,73500,4,0.8,214400,0.05,40997,Bimble,KY,London,Knox County,16469,24313
40771,2018,Cincinnati,1.1028,73500,4,0.8,214400,0.05,40771,Rockholds,KY,London,Whitley County,51764,58606
40923,2018,Cincinnati,1.0747,91716,4,0.95,170050,0.05,40923,Bimble,KY,London,Knox County,64397,71144
40921,2018,Cincinnati,1.0747,91716,4,0.95,170050,0.05,40921,Barbourville,KY,London,Knox County,47335,54641
40915,2018,Cincinnati,1.0747,91716,4,0.95,170050,0.05,40915,Bimble,KY,London,Knox County,73812,82456
40906,2018,Cincinnati,1.0747,91716,4,0.95,170050,0.05,40906,Barbourville,KY,London,Knox County,67557,74312
40903,2018,Cincinnati,1.0747,91716,4,0.95,170050,0.05,40903,Barbourville,KY,London,Knox County,46465,55293
40982,2018,Cincinnati,1.0747,91716,4,0.95,170050,0.05,40982,Scalf,KY,London,Knox County,18574,23007
40734,2018,Cincinnati,1.0747,91716,4,0.95,170050,0.05,40734,Gray,KY,London,Knox County,54442,65118
40946,2018,Cincinnati,1.0747,91716,4,0.95,170050,0.05,40946,Bimble,KY,London,Knox County,53708,60308
40943,2018,Cincinnati,1.0747,91716,4,0.95,170050,0.05,40943,Gray,KY,London,Knox County,66279,74508
40935,2018,Cincinnati,1.0747,91716,4,0.95,170050,0.05,40935,Bimble,KY,London,Knox County,34648,41852
40953,2018,Cincinnati,1.0747,91716,4,0.95,170050,0.05,40953,Bimble,KY,London,Knox County,57782,64269
40949,2018,Cincinnati,1.0747,91716,4,0.95,170050,0.05,40949,Barbourville,KY,London,Knox County,68837,76272
40997,2018,Cincinnati,1.0747,91716,4,0.95,170050,0.05,40997,Bimble,KY,London,Knox County,16469,24313
40771,2018,Cincinnati,1.0747,91716,4,0.95,170050,0.05,40771,Rockholds,KY,London,Whitley County,51764,58606
40923,2018,Cincinnati,1.5096,148402,5,0.8,286400,0.05,40923,Bimble,KY,London,Knox County,64397,71144
40921,2018,Cincinnati,1.5096,148402,5,0.8,286400,0.05,40921,Barbourville,KY,London,Knox County,47335,54641
40915,2018,Cincinnati,1.5096,148402,5,0.8,286400,0.05,40915,Bimble,KY,London,Knox County,73812,82456
40906,2018,Cincinnati,1.5096,148402,5,0.8,286400,0.05,40906,Barbourville,KY,London,Knox County,67557,74312
40903,2018,Cincinnati,1.5096,148402,5,0.8,286400,0.05,40903,Barbourville,KY,London,Knox County,46465,55293
40982,2018,Cincinnati,1.5096,148402,5,0.8,286400,0.05,40982,Scalf,KY,London,Knox County,18574,23007
40734,2018,Cincinnati,1.5096,148402,5,0.8,286400,0.05,40734,Gray,KY,London,Knox County,54442,65118
40946,2018,Cincinnati,1.5096,148402,5,0.8,286400,0.05,40946,Bimble,KY,London,Knox County,53708,60308
40943,2018,Cincinnati,1.5096,148402,5,0.8,286400,0.05,40943,Gray,KY,London,Knox County,66279,74508
40935,2018,Cincinnati,1.5096,148402,5,0.8,286400,0.05,40935,Bimble,KY,London,Knox County,34648,41852
40953,2018,Cincinnati,1.5096,148402,5,0.8,286400,0.05,40953,Bimble,KY,London,Knox County,57782,64269
40949,2018,Cincinnati,1.5096,148402,5,0.8,286400,0.05,40949,Barbourville,KY,London,Knox County,68837,76272
40997,2018,Cincinnati,1.5096,148402,5,0.8,286400,0.05,40997,Bimble,KY,London,Knox County,16469,24313
40771,2018,Cincinnati,1.5096,148402,5,0.8,286400,0.05,40771,Rockholds,KY,London,Whitley County,51764,58606
40923,2018,Cincinnati,1.6802,88180,4,0.74,264885,0.0488,40923,Bimble,KY,London,Knox County,64397,71144
40921,2018,Cincinnati,1.6802,88180,4,0.74,264885,0.0488,40921,Barbourville,KY,London,Knox County,47335,54641
40915,2018,Cincinnati,1.6802,88180,4,0.74,264885,0.0488,40915,Bimble,KY,London,Knox County,73812,82456
40906,2018,Cincinnati,1.6802,88180,4,0.74,264885,0.0488,40906,Barbourville,KY,London,Knox County,67557,74312
40903,2018,Cincinnati,1.6802,88180,4,0.74,264885,0.0488,40903,Barbourville,KY,London,Knox County,46465,55293
40982,2018,Cincinnati,1.6802,88180,4,0.74,264885,0.0488,40982,Scalf,KY,London,Knox County,18574,23007
40734,2018,Cincinnati,1.6802,88180,4,0.74,264885,0.0488,40734,Gray,KY,London,Knox County,54442,65118
40946,2018,Cincinnati,1.6802,88180,4,0.74,264885,0.0488,40946,Bimble,KY,London,Knox County,53708,60308
40943,2018,Cincinnati,1.6802,88180,4,0.74,264885,0.0488,40943,Gray,KY,London,Knox County,66279,74508
40935,2018,Cincinnati,1.6802,88180,4,0.74,264885,0.0488,40935,Bimble,KY,London,Knox County,34648,41852
40953,2018,Cincinnati,1.6802,88180,4,0.74,264885,0.0488,40953,Bimble,KY,London,Knox County,57782,64269
40949,2018,Cincinnati,1.6802,88180,4,0.74,264885,0.0488,40949,Barbourville,KY,London,Knox County,68837,76272
40997,2018,Cincinnati,1.6802,88180,4,0.74,264885,0.0488,40997,Bimble,KY,London,Knox County,16469,24313
40771,2018,Cincinnati,1.6802,88180,4,0.74,264885,0.0488,40771,Rockholds,KY,London,Whitley County,51764,58606
40923,2016,Cincinnati,1.3475,83004,4,0.8,111900,0.0413,40923,Bimble,KY,London,Knox County,64397,71144
40921,2016,Cincinnati,1.3475,83004,4,0.8,111900,0.0413,40921,Barbourville,KY,London,Knox County,47335,54641
40915,2016,Cincinnati,1.3475,83004,4,0.8,111900,0.0413,40915,Bimble,KY,London,Knox County,73812,82456
40906,2016,Cincinnati,1.3475,83004,4,0.8,111900,0.0413,40906,Barbourville,KY,London,Knox County,67557,74312
40903,2016,Cincinnati,1.3475,83004,4,0.8,111900,0.0413,40903,Barbourville,KY,London,Knox County,46465,55293
40982,2016,Cincinnati,1.3475,83004,4,0.8,111900,0.0413,40982,Scalf,KY,London,Knox County,18574,23007
40734,2016,Cincinnati,1.3475,83004,4,0.8,111900,0.0413,40734,Gray,KY,London,Knox County,54442,65118
40946,2016,Cincinnati,1.3475,83004,4,0.8,111900,0.0413,40946,Bimble,KY,London,Knox County,53708,60308
40943,2016,Cincinnati,1.3475,83004,4,0.8,111900,0.0413,40943,Gray,KY,London,Knox County,66279,74508
40935,2016,Cincinnati,1.3475,83004,4,0.8,111900,0.0413,40935,Bimble,KY,London,Knox County,34648,41852
40953,2016,Cincinnati,1.3475,83004,4,0.8,111900,0.0413,40953,Bimble,KY,London,Knox County,57782,64269
40949,2016,Cincinnati,1.3475,83004,4,0.8,111900,0.0413,40949,Barbourville,KY,London,Knox County,68837,76272
40997,2016,Cincinnati,1.3475,83004,4,0.8,111900,0.0413,40997,Bimble,KY,London,Knox County,16469,24313
40771,2016,Cincinnati,1.3475,83004,4,0.8,111900,0.0413,40771,Rockholds,KY,London,Whitley County,51764,58606
40923,2016,Cincinnati,1.2856,81267,5,0.72,250000,0.0363,40923,Bimble,KY,London,Knox County,64397,71144
40921,2016,Cincinnati,1.2856,81267,5,0.72,250000,0.0363,40921,Barbourville,KY,London,Knox County,47335,54641
40915,2016,Cincinnati,1.2856,81267,5,0.72,250000,0.0363,40915,Bimble,KY,London,Knox County,73812,82456
40906,2016,Cincinnati,1.2856,81267,5,0.72,250000,0.0363,40906,Barbourville,KY,London,Knox County,67557,74312
40903,2016,Cincinnati,1.2856,81267,5,0.72,250000,0.0363,40903,Barbourville,KY,London,Knox County,46465,55293
40982,2016,Cincinnati,1.2856,81267,5,0.72,250000,0.0363,40982,Scalf,KY,London,Knox County,18574,23007
40734,2016,Cincinnati,1.2856,81267,5,0.72,250000,0.0363,40734,Gray,KY,London,Knox County,54442,65118
40946,2016,Cincinnati,1.2856,81267,5,0.72,250000,0.0363,40946,Bimble,KY,London,Knox County,53708,60308
40943,2016,Cincinnati,1.2856,81267,5,0.72,250000,0.0363,40943,Gray,KY,London,Knox County,66279,74508
40935,2016,Cincinnati,1.2856,81267,5,0.72,250000,0.0363,40935,Bimble,KY,London,Knox County,34648,41852
40953,2016,Cincinnati,1.2856,81267,5,0.72,250000,0.0363,40953,Bimble,KY,London,Knox County,57782,64269
40949,2016,Cincinnati,1.2856,81267,5,0.72,250000,0.0363,40949,Barbourville,KY,London,Knox County,68837,76272
40997,2016,Cincinnati,1.2856,81267,5,0.72,250000,0.0363,40997,Bimble,KY,London,Knox County,16469,24313
40771,2016,Cincinnati,1.2856,81267,5,0.72,250000,0.0363,40771,Rockholds,KY,London,Whitley County,51764,58606
40923,2016,Cincinnati,1.0668,121137,4,0.73,160000,0.04,40923,Bimble,KY,London,Knox County,64397,71144
40921,2016,Cincinnati,1.0668,121137,4,0.73,160000,0.04,40921,Barbourville,KY,London,Knox County,47335,54641
40915,2016,Cincinnati,1.0668,121137,4,0.73,160000,0.04,40915,Bimble,KY,London,Knox County,73812,82456
40906,2016,Cincinnati,1.0668,121137,4,0.73,160000,0.04,40906,Barbourville,KY,London,Knox County,67557,74312
40903,2016,Cincinnati,1.0668,121137,4,0.73,160000,0.04,40903,Barbourville,KY,London,Knox County,46465,55293
40982,2016,Cincinnati,1.0668,121137,4,0.73,160000,0.04,40982,Scalf,KY,London,Knox County,18574,23007
40734,2016,Cincinnati,1.0668,121137,4,0.73,160000,0.04,40734,Gray,KY,London,Knox County,54442,65118
40946,2016,Cincinnati,1.0668,121137,4,0.73,160000,0.04,40946,Bimble,KY,London,Knox County,53708,60308
40943,2016,Cincinnati,1.0668,121137,4,0.73,160000,0.04,40943,Gray,KY,London,Knox County,66279,74508
40935,2016,Cincinnati,1.0668,121137,4,0.73,160000,0.04,40935,Bimble,KY,London,Knox County,34648,41852
40953,2016,Cincinnati,1.0668,121137,4,0.73,160000,0.04,40953,Bimble,KY,London,Knox County,57782,64269
40949,2016,Cincinnati,1.0668,121137,4,0.73,160000,0.04,40949,Barbourville,KY,London,Knox County,68837,76272
40997,2016,Cincinnati,1.0668,121137,4,0.73,160000,0.04,40997,Bimble,KY,London,Knox County,16469,24313
40771,2016,Cincinnati,1.0668,121137,4,0.73,160000,0.04,40771,Rockholds,KY,London,Whitley County,51764,58606
40923,2016,Cincinnati,1.2233,95409,5,0.73,250000,0.03,40923,Bimble,KY,London,Knox County,64397,71144
40921,2016,Cincinnati,1.2233,95409,5,0.73,250000,0.03,40921,Barbourville,KY,London,Knox County,47335,54641
40915,2016,Cincinnati,1.2233,95409,5,0.73,250000,0.03,40915,Bimble,KY,London,Knox County,73812,82456
40906,2016,Cincinnati,1.2233,95409,5,0.73,250000,0.03,40906,Barbourville,KY,London,Knox County,67557,74312
40903,2016,Cincinnati,1.2233,95409,5,0.73,250000,0.03,40903,Barbourville,KY,London,Knox County,46465,55293
40982,2016,Cincinnati,1.2233,95409,5,0.73,250000,0.03,40982,Scalf,KY,London,Knox County,18574,23007
40734,2016,Cincinnati,1.2233,95409,5,0.73,250000,0.03,40734,Gray,KY,London,Knox County,54442,65118
40946,2016,Cincinnati,1.2233,95409,5,0.73,250000,0.03,40946,Bimble,KY,London,Knox County,53708,60308
40943,2016,Cincinnati,1.2233,95409,5,0.73,250000,0.03,40943,Gray,KY,London,Knox County,66279,74508
